# value_kind: latency_per_step_ms=measured(CUDA event); bytes_analytic,bytes_analytic_w_weight,achieved_bw_GBs,bw_util_pct=derived; model,cell,scope,sm_count,batch,context_len,backend,status=metadata
model,cell,scope,sm_count,batch,context_len,latency_per_step_ms,bytes_analytic,bytes_analytic_w_weight,achieved_bw_GBs,bw_util_pct,backend,status
falcon_h1,decode_attn,layer,40,8,2048,0.6096479892730713,16777216,38797312,27.51951338346039,1.3759756691730194,sdpa,ok
falcon_h1,decode_attn,layer,40,8,8192,2.134943962097168,67108864,89128960,31.43354822956504,1.571677411478252,sdpa,ok
falcon_h1,decode_attn,layer,40,8,32768,8.59278392791748,268435456,290455552,31.23963761358738,1.561981880679369,sdpa,ok
falcon_h1,decode_attn,layer,40,16,512,0.4036960005760193,8388608,30408704,20.779517230863316,1.0389758615431657,sdpa,ok
falcon_h1,decode_attn,layer,40,16,2048,1.3000160455703735,33554432,55574528,25.810782962511983,1.2905391481255992,sdpa,ok
falcon_h1,decode_attn,layer,40,16,8192,4.906576156616211,134217728,156237824,27.35466111516802,1.367733055758401,sdpa,ok
falcon_h1,decode_attn,layer,40,16,32768,20.037551879882812,536870912,558891008,26.793238775791,1.33966193878955,sdpa,ok
falcon_h1,decode_attn,layer,40,32,512,0.723360002040863,16777216,38797312,23.19345271049732,1.1596726355248659,sdpa,ok
falcon_h1,decode_attn,layer,40,32,2048,2.497375965118408,67108864,89128960,26.87175056432409,1.3435875282162044,sdpa,ok
falcon_h1,decode_attn,layer,40,32,8192,9.642640113830566,268435456,290455552,27.838377542990482,1.3919188771495241,sdpa,ok
falcon_h1,decode_attn,layer,40,32,32768,39.66891098022461,1073741824,1095761920,27.067590147238278,1.3533795073619137,sdpa,ok
falcon_h1,decode_attn,layer,54,1,512,0.17796799540519714,524288,22544384,2.9459678904979643,0.1472983945248982,sdpa,ok
falcon_h1,decode_attn,layer,54,1,2048,0.17900800704956055,2097152,24117248,11.715408905811561,0.5857704452905781,sdpa,ok
falcon_h1,decode_attn,layer,54,1,8192,0.2714880108833313,8388608,30408704,30.898631481759626,1.5449315740879812,sdpa,ok
falcon_h1,decode_attn,layer,54,1,32768,0.8857600092887878,33554432,55574528,37.8820805275937,1.8941040263796851,sdpa,ok
falcon_h1,decode_attn,layer,54,4,512,0.2017119973897934,2097152,24117248,10.39676383724172,0.519838191862086,sdpa,ok
falcon_h1,decode_attn,layer,54,4,2048,0.27961599826812744,8388608,30408704,30.000457956472342,1.5000228978236172,sdpa,ok
falcon_h1,decode_attn,layer,54,4,8192,0.8540800213813782,33554432,55574528,39.28722269574869,1.9643611347874346,sdpa,ok
falcon_h1,decode_attn,layer,54,4,32768,3.2936320304870605,134217728,156237824,40.75067486520404,2.037533743260202,sdpa,ok
falcon_h1,decode_attn,layer,54,8,512,0.20020799338817596,4194304,26214400,20.94973297029064,1.047486648514532,sdpa,ok
falcon_h1,decode_attn,layer,54,8,2048,0.47648000717163086,16777216,38797312,35.21074493678966,1.760537246839483,sdpa,ok
falcon_h1,decode_attn,layer,54,8,8192,1.6196000576019287,67108864,89128960,41.43545419439239,2.0717727097196197,sdpa,ok
falcon_h1,decode_attn,layer,54,8,32768,6.500288009643555,268435456,290455552,41.29593267279241,2.0647966336396206,sdpa,ok
falcon_h1,decode_attn,layer,54,16,512,0.3150080144405365,8388608,30408704,26.629824053519446,1.3314912026759722,sdpa,ok
falcon_h1,decode_attn,layer,54,16,2048,0.9971359968185425,33554432,55574528,33.65080802123142,1.6825404010615708,sdpa,ok
falcon_h1,decode_attn,layer,54,16,8192,3.7232320308685303,134217728,156237824,36.048714366235885,1.8024357183117943,sdpa,ok
falcon_h1,decode_attn,layer,54,16,32768,15.231439590454102,536870912,558891008,35.2475489143173,1.762377445715865,sdpa,ok
falcon_h1,decode_attn,layer,54,32,512,0.5634239912033081,16777216,38797312,29.777248150489292,1.4888624075244647,sdpa,ok
falcon_h1,decode_attn,layer,54,32,2048,1.9217439889907837,67108864,89128960,34.92081379437157,1.7460406897185785,sdpa,ok
falcon_h1,decode_attn,layer,54,32,8192,7.3505120277404785,268435456,290455552,36.51928668192604,1.825964334096302,sdpa,ok
falcon_h1,decode_attn,layer,54,32,32768,30.30588722229004,1073741824,1095761920,35.430139897381416,1.771506994869071,sdpa,ok
falcon_h1,decode_attn,layer,68,1,512,0.1794240027666092,524288,22544384,2.922061663522145,0.14610308317610723,sdpa,ok
falcon_h1,decode_attn,layer,68,1,2048,0.18038399517536163,2097152,24117248,11.62604253199536,0.581302126599768,sdpa,ok
falcon_h1,decode_attn,layer,68,1,8192,0.2346400022506714,8388608,30408704,35.75097135840569,1.7875485679202847,sdpa,ok
falcon_h1,decode_attn,layer,68,1,32768,0.7537919878959656,33554432,55574528,44.51417969254272,2.225708984627136,sdpa,ok
falcon_h1,decode_attn,layer,68,4,512,0.2009280025959015,2097152,24117248,10.437330650311146,0.5218665325155574,sdpa,ok
falcon_h1,decode_attn,layer,68,4,2048,0.24396799504756927,8388608,30408704,34.38405106524065,1.7192025532620323,sdpa,ok
falcon_h1,decode_attn,layer,68,4,8192,0.7270240187644958,33554432,55574528,46.153127178689886,2.3076563589344943,sdpa,ok
falcon_h1,decode_attn,layer,68,4,32768,2.7072319984436035,134217728,156237824,49.577475472054935,2.4788737736027464,sdpa,ok
falcon_h1,decode_attn,layer,68,8,512,0.19953599572181702,4194304,26214400,21.020287516681886,1.0510143758340944,sdpa,ok
falcon_h1,decode_attn,layer,68,8,2048,0.41492798924446106,16777216,38797312,40.43404261676705,2.0217021308383525,sdpa,ok
falcon_h1,decode_attn,layer,68,8,8192,1.324671983718872,67108864,89128960,50.66074079078746,2.533037039539373,sdpa,ok
falcon_h1,decode_attn,layer,68,8,32768,5.330207824707031,268435456,290455552,50.36116129576135,2.5180580647880673,sdpa,ok
falcon_h1,decode_attn,layer,68,16,512,0.26265600323677063,8388608,30408704,31.937621438783985,1.5968810719391995,sdpa,ok
falcon_h1,decode_attn,layer,68,16,2048,0.8113120198249817,33554432,55574528,41.358233552657644,2.0679116776328823,sdpa,ok
falcon_h1,decode_attn,layer,68,16,8192,2.9748480319976807,134217728,156237824,45.11750736721487,2.2558753683607433,sdpa,ok
falcon_h1,decode_attn,layer,68,16,32768,12.176624298095703,536870912,558891008,44.09029127095274,2.204514563547637,sdpa,ok
falcon_h1,decode_attn,layer,68,32,512,0.45577600598335266,16777216,38797312,36.810222082232194,1.8405111041116098,sdpa,ok
falcon_h1,decode_attn,layer,68,32,2048,1.5342719554901123,67108864,89128960,43.73987529385724,2.186993764692862,sdpa,ok
falcon_h1,decode_attn,layer,68,32,8192,5.782288074493408,268435456,290455552,46.42374308262355,2.3211871541311777,sdpa,ok
falcon_h1,decode_attn,layer,68,32,32768,23.86742401123047,1073741824,1095761920,44.987755004258794,2.24938775021294,sdpa,ok
falcon_h1,decode_attn,layer,81,1,512,0.1818079948425293,524288,22544384,2.8837455715525904,0.14418727857762953,sdpa,ok
falcon_h1,decode_attn,layer,81,1,2048,0.18116800487041473,2097152,24117248,11.5757305021935,0.578786525109675,sdpa,ok
falcon_h1,decode_attn,layer,81,1,8192,0.21566399931907654,8388608,30408704,38.89665417726484,1.9448327088632422,sdpa,ok
falcon_h1,decode_attn,layer,81,1,32768,0.6758720278739929,33554432,55574528,49.646132131770614,2.4823066065885304,sdpa,ok
falcon_h1,decode_attn,layer,81,4,512,0.20419199764728546,2097152,24117248,10.270490637064785,0.5135245318532392,sdpa,ok
falcon_h1,decode_attn,layer,81,4,2048,0.2258239984512329,8388608,30408704,37.1466631426754,1.8573331571337701,sdpa,ok
falcon_h1,decode_attn,layer,81,4,8192,0.6536800265312195,33554432,55574528,51.331585237594,2.5665792618797,sdpa,ok
falcon_h1,decode_attn,layer,81,4,32768,2.4370880126953125,134217728,156237824,55.072991742945334,2.7536495871472666,sdpa,ok
falcon_h1,decode_attn,layer,81,8,512,0.2033279985189438,4194304,26214400,20.628265809684947,1.0314132904842475,sdpa,ok
falcon_h1,decode_attn,layer,81,8,2048,0.37835198640823364,16777216,38797312,44.34287806777297,2.2171439033886484,sdpa,ok
falcon_h1,decode_attn,layer,81,8,8192,1.2138240337371826,67108864,89128960,55.28714388145854,2.764357194072927,sdpa,ok
falcon_h1,decode_attn,layer,81,8,32768,4.731359958648682,268435456,290455552,56.73536960748756,2.8367684803743782,sdpa,ok
falcon_h1,decode_attn,layer,81,16,512,0.24220800399780273,8388608,30408704,34.63390086842919,1.7316950434214593,sdpa,ok
falcon_h1,decode_attn,layer,81,16,2048,0.7333599925041199,33554432,55574528,45.75438030840154,2.287719015420077,sdpa,ok
falcon_h1,decode_attn,layer,81,16,8192,2.641632080078125,134217728,156237824,50.80863796749113,2.540431898374557,sdpa,ok
falcon_h1,decode_attn,layer,81,16,32768,10.758895874023438,536870912,558891008,49.90018662567739,2.4950093312838697,sdpa,ok
falcon_h1,decode_attn,layer,81,32,512,0.39931198954582214,16777216,38797312,42.01530742686295,2.1007653713431473,sdpa,ok
falcon_h1,decode_attn,layer,81,32,2048,1.3141759634017944,67108864,89128960,51.06535644304904,2.553267822152452,sdpa,ok
falcon_h1,decode_attn,layer,81,32,8192,4.865568161010742,268435456,290455552,55.17042349772302,2.758521174886151,sdpa,ok
falcon_h1,decode_attn,layer,81,32,32768,20.064128875732422,1073741824,1095761920,53.51549676790063,2.6757748383950313,sdpa,ok
falcon_h1,decode_attn,layer,94,1,512,0.17865599691867828,524288,22544384,2.934623013179057,0.14673115065895287,sdpa,ok
falcon_h1,decode_attn,layer,94,1,2048,0.17907199263572693,2097152,24117248,11.711222783263954,0.5855611391631977,sdpa,ok
falcon_h1,decode_attn,layer,94,1,8192,0.19979199767112732,8388608,30408704,41.986706663838866,2.0993353331919433,sdpa,ok
falcon_h1,decode_attn,layer,94,1,32768,0.6049759984016418,33554432,55574528,55.4640714485392,2.77320357242696,sdpa,ok
falcon_h1,decode_attn,layer,94,4,512,0.201664000749588,2097152,24117248,10.399238298381743,0.5199619149190872,sdpa,ok
falcon_h1,decode_attn,layer,94,4,2048,0.21113599836826324,8388608,30408704,39.73082783054644,1.986541391527322,sdpa,ok
falcon_h1,decode_attn,layer,94,4,8192,0.5868319869041443,33554432,55574528,57.178941756426326,2.8589470878213166,sdpa,ok
falcon_h1,decode_attn,layer,94,4,32768,2.2079520225524902,134217728,156237824,60.788335357413416,3.0394167678706707,sdpa,ok
falcon_h1,decode_attn,layer,94,8,512,0.19896000623703003,4194304,26214400,21.081141277223004,1.0540570638611502,sdpa,ok
falcon_h1,decode_attn,layer,94,8,2048,0.34408000111579895,16777216,38797312,48.75963713553258,2.437981856776629,sdpa,ok
falcon_h1,decode_attn,layer,94,8,8192,1.099727988243103,67108864,89128960,61.02314819431975,3.0511574097159877,sdpa,ok
falcon_h1,decode_attn,layer,94,8,32768,4.349440097808838,268435456,290455552,61.71724405061528,3.085862202530764,sdpa,ok
falcon_h1,decode_attn,layer,94,16,512,0.2303519994020462,8388608,30408704,36.416475749181124,1.8208237874590563,sdpa,ok
falcon_h1,decode_attn,layer,94,16,2048,0.6852480173110962,33554432,55574528,48.96684288364253,2.4483421441821265,sdpa,ok
falcon_h1,decode_attn,layer,94,16,8192,2.4363839626312256,134217728,156237824,55.08890637050848,2.7544453185254243,sdpa,ok
falcon_h1,decode_attn,layer,94,16,32768,9.883536338806152,536870912,558891008,54.31971852949645,2.7159859264748225,sdpa,ok
falcon_h1,decode_attn,layer,94,32,512,0.373663991689682,16777216,38797312,44.89920456112087,2.2449602280560437,sdpa,ok
falcon_h1,decode_attn,layer,94,32,2048,1.2160799503326416,67108864,89128960,55.18458221570326,2.7592291107851628,sdpa,ok
falcon_h1,decode_attn,layer,94,32,8192,4.452864170074463,268435456,290455552,60.28377371221523,3.0141886856107614,sdpa,ok
falcon_h1,decode_attn,layer,94,32,32768,18.296607971191406,1073741824,1095761920,58.685294328360804,2.93426471641804,sdpa,ok
falcon_h1,decode_attn,layer,108,1,512,0.17798399925231934,524288,22544384,2.945702996912336,0.1472851498456168,sdpa,ok
falcon_h1,decode_attn,layer,108,1,2048,0.17876799404621124,2097152,24117248,11.731137954470137,0.5865568977235068,sdpa,ok
falcon_h1,decode_attn,layer,108,1,8192,0.1799200028181076,8388608,30408704,46.62409886954353,2.3312049434771764,sdpa,ok
falcon_h1,decode_attn,layer,108,1,32768,0.5300160050392151,33554432,55574528,63.30833725958401,3.1654168629792006,sdpa,ok
falcon_h1,decode_attn,layer,108,4,512,0.19961600005626678,2097152,24117248,10.505931385304109,0.5252965692652055,sdpa,ok
falcon_h1,decode_attn,layer,108,4,2048,0.19942399859428406,8388608,30408704,42.064185148880256,2.103209257444013,sdpa,ok
falcon_h1,decode_attn,layer,108,4,8192,0.5134879946708679,33554432,55574528,65.34608861012904,3.267304430506452,sdpa,ok
falcon_h1,decode_attn,layer,108,4,32768,1.901136040687561,134217728,156237824,70.59869737226121,3.5299348686130605,sdpa,ok
falcon_h1,decode_attn,layer,108,8,512,0.19832000136375427,4194304,26214400,21.149172908217654,1.0574586454108827,sdpa,ok
falcon_h1,decode_attn,layer,108,8,2048,0.3051519989967346,16777216,38797312,54.97986595257248,2.748993297628624,sdpa,ok
falcon_h1,decode_attn,layer,108,8,8192,0.9487839937210083,67108864,89128960,70.73144619230739,3.536572309615369,sdpa,ok
falcon_h1,decode_attn,layer,108,8,32768,3.7307040691375732,268435456,290455552,71.95302844324884,3.5976514221624423,sdpa,ok
falcon_h1,decode_attn,layer,108,16,512,0.19409599900245667,8388608,30408704,43.21886099204872,2.160943049602436,sdpa,ok
falcon_h1,decode_attn,layer,108,16,2048,0.5598400235176086,33554432,55574528,59.93575055454143,2.9967875277270717,sdpa,ok
falcon_h1,decode_attn,layer,108,16,8192,1.9304640293121338,134217728,156237824,69.52614809809468,3.476307404904734,sdpa,ok
falcon_h1,decode_attn,layer,108,16,32768,7.825615882873535,536870912,558891008,68.60430157004629,3.430215078502315,sdpa,ok
falcon_h1,decode_attn,layer,108,32,512,0.32606399059295654,16777216,38797312,51.453752895222074,2.572687644761104,sdpa,ok
falcon_h1,decode_attn,layer,108,32,2048,1.0518399477005005,67108864,89128960,63.80140262471615,3.1900701312358075,sdpa,ok
falcon_h1,decode_attn,layer,108,32,8192,3.7864160537719727,268435456,290455552,70.89433706911012,3.544716853455506,sdpa,ok
falcon_h1,decode_attn,layer,108,32,32768,15.557071685791016,1073741824,1095761920,69.0195330899386,3.4509766544969303,sdpa,ok
